tpr,fpr,thresholds
0.0,0.0,inf
0.0,0.010526315789473684,0.8800134337294476
0.023952095808383235,0.010526315789473684,0.8700895779034393
0.023952095808383235,0.021052631578947368,0.8673812146569777
0.05389221556886228,0.021052631578947368,0.8592426943383729
0.05389221556886228,0.031578947368421054,0.8578166619737073
0.1377245508982036,0.031578947368421054,0.8318563847302568
0.1377245508982036,0.042105263157894736,0.8315776503629535
0.16766467065868262,0.042105263157894736,0.8296543268467336
0.16766467065868262,0.07368421052631578,0.8236339882383997
0.17365269461077845,0.07368421052631578,0.8235199114557544
0.17365269461077845,0.08421052631578947,0.8232698492846392
0.19760479041916168,0.08421052631578947,0.815258556087906
0.19760479041916168,0.09473684210526316,0.8150158181265946
0.2155688622754491,0.09473684210526316,0.8128739505937417
0.2155688622754491,0.10526315789473684,0.8128473328544322
0.2215568862275449,0.10526315789473684,0.8128349545682779
0.2215568862275449,0.11578947368421053,0.8124455112557282
0.2275449101796407,0.11578947368421053,0.8105129762379647
0.2275449101796407,0.12631578947368421,0.8101486734027449
0.2634730538922156,0.12631578947368421,0.8081865268938474
0.2634730538922156,0.1368421052631579,0.8076352254285203
0.32335329341317365,0.1368421052631579,0.7986549368300372
0.32335329341317365,0.14736842105263157,0.7971922435748325
0.3712574850299401,0.14736842105263157,0.7936716310774082
0.3712574850299401,0.15789473684210525,0.791682808626087
0.4251497005988024,0.15789473684210525,0.7811787284313929
0.4251497005988024,0.16842105263157894,0.780021577666744
0.4491017964071856,0.16842105263157894,0.7736557375539245
0.4491017964071856,0.17894736842105263,0.7727780878425181
0.47904191616766467,0.17894736842105263,0.7669741686763392
0.47904191616766467,0.18947368421052632,0.7663565039629012
0.5149700598802395,0.18947368421052632,0.7565329725865374
0.5149700598802395,0.2,0.7544194975039203
0.5209580838323353,0.2,0.7542316151950688
0.5209580838323353,0.21052631578947367,0.7537294743679125
0.5449101796407185,0.21052631578947367,0.7437830444179673
0.5449101796407185,0.22105263157894736,0.7432213307753383
0.5568862275449101,0.22105263157894736,0.741515068097248
0.5568862275449101,0.23157894736842105,0.7407128173778346
0.562874251497006,0.23157894736842105,0.7406745129312043
0.562874251497006,0.24210526315789474,0.7391306328481025
0.592814371257485,0.24210526315789474,0.7272052573403437
0.592814371257485,0.2631578947368421,0.7257256834313415
0.5988023952095808,0.2631578947368421,0.7254206353851078
0.5988023952095808,0.2736842105263158,0.7248212991765195
0.6227544910179641,0.2736842105263158,0.7171927002026115
0.6227544910179641,0.28421052631578947,0.7169889470015938
0.7005988023952096,0.28421052631578947,0.6895853065825561
0.7005988023952096,0.30526315789473685,0.6877654985466248
0.7245508982035929,0.30526315789473685,0.6767196844140051
0.7245508982035929,0.3263157894736842,0.6729005393759055
0.7544910179640718,0.3263157894736842,0.6668287241348508
0.7544910179640718,0.3368421052631579,0.6649173618322652
0.7724550898203593,0.3368421052631579,0.6530897267948258
0.7724550898203593,0.3684210526315789,0.6479023421230309
0.7904191616766467,0.3684210526315789,0.6432550362819476
0.7904191616766467,0.37894736842105264,0.6315366121014016
0.7964071856287425,0.37894736842105264,0.6257809136647693
0.7964071856287425,0.3894736842105263,0.6250385560679643
0.8083832335329342,0.3894736842105263,0.6062032020979334
0.8083832335329342,0.4,0.597769288474311
0.8143712574850299,0.4,0.5960175555842916
0.8143712574850299,0.4105263157894737,0.594525185018432
0.8203592814371258,0.4105263157894737,0.5926244279237223
0.8203592814371258,0.43157894736842106,0.5910679270595901
0.8263473053892215,0.43157894736842106,0.5910197753824106
0.8263473053892215,0.45263157894736844,0.5835762908362239
0.8323353293413174,0.45263157894736844,0.5763258940999587
0.8323353293413174,0.4631578947368421,0.5746103836800674
0.844311377245509,0.4631578947368421,0.5455869646502972
0.844311377245509,0.47368421052631576,0.5374760817601272
0.8622754491017964,0.47368421052631576,0.5260540350978977
0.8622754491017964,0.4842105263157895,0.5256922448564947
0.8682634730538922,0.4842105263157895,0.519952775353456
0.8682634730538922,0.49473684210526314,0.5084986026353091
0.874251497005988,0.49473684210526314,0.5062341580249122
0.874251497005988,0.5157894736842106,0.5
0.874251497005988,0.5473684210526316,0.4857157384023112
0.8862275449101796,0.5473684210526316,0.48063736621014264
0.8862275449101796,0.5684210526315789,0.46161704994811936
0.8922155688622755,0.5684210526315789,0.458845385689739
0.8922155688622755,0.6,0.4452082167642203
0.8982035928143712,0.6,0.4444311934146273
0.8982035928143712,0.6105263157894737,0.4426763611675359
0.9101796407185628,0.6105263157894737,0.4326859595825247
0.9101796407185628,0.6526315789473685,0.42968102566219124
0.9161676646706587,0.6526315789473685,0.4253707377721433
0.9161676646706587,0.6631578947368421,0.41386881538373554
0.9221556886227545,0.6631578947368421,0.41016477105492094
0.9221556886227545,0.6842105263157895,0.40913916352858726
0.9281437125748503,0.6842105263157895,0.408095877088901
0.9281437125748503,0.6947368421052632,0.4021455017682572
0.9341317365269461,0.6947368421052632,0.39356947972534523
0.9341317365269461,0.7368421052631579,0.38053138117479607
0.9461077844311377,0.7368421052631579,0.3620197019525245
0.9461077844311377,0.7578947368421053,0.34932739806720614
0.9520958083832335,0.7578947368421053,0.34633000874927333
0.9520958083832335,0.7684210526315789,0.3446618734613692
0.9580838323353293,0.7684210526315789,0.3341388685027576
0.9580838323353293,0.7894736842105263,0.32914325216220947
0.9760479041916168,0.7894736842105263,0.3075749850512193
0.9760479041916168,0.8,0.302133353581232
0.9820359281437125,0.8,0.30118303254031253
0.9820359281437125,0.9263157894736842,0.22272845037977224
0.9880239520958084,0.9263157894736842,0.210838930601
