tpr,fpr,thresholds
0.0,0.0,inf
0.005988023952095809,0.0,0.8724996630913217
0.005988023952095809,0.010526315789473684,0.8717777025832163
0.023952095808383235,0.010526315789473684,0.8575803907220207
0.023952095808383235,0.021052631578947368,0.8556060215182862
0.029940119760479042,0.021052631578947368,0.8519622095822715
0.029940119760479042,0.031578947368421054,0.8480289186168565
0.12574850299401197,0.031578947368421054,0.8279199478015244
0.12574850299401197,0.042105263157894736,0.8223549956564276
0.1317365269461078,0.042105263157894736,0.8218422844378153
0.1317365269461078,0.05263157894736842,0.821656160266827
0.1377245508982036,0.05263157894736842,0.8215544054191867
0.1377245508982036,0.06315789473684211,0.8191571154791943
0.15568862275449102,0.06315789473684211,0.8168729262235649
0.15568862275449102,0.07368421052631578,0.8145806439068856
0.16167664670658682,0.07368421052631578,0.812881368202184
0.16167664670658682,0.09473684210526316,0.8110781794485941
0.18562874251497005,0.09473684210526316,0.8085902561879661
0.18562874251497005,0.10526315789473684,0.8084966718458019
0.20958083832335328,0.10526315789473684,0.8054145234203817
0.20958083832335328,0.11578947368421053,0.8053000456866901
0.23353293413173654,0.11578947368421053,0.8032802532670196
0.23353293413173654,0.12631578947368421,0.8031660760694559
0.23952095808383234,0.12631578947368421,0.8022708624715564
0.23952095808383234,0.1368421052631579,0.8022021626680392
0.25748502994011974,0.1368421052631579,0.8009576079696543
0.25748502994011974,0.14736842105263157,0.7990606395894755
0.3772455089820359,0.14736842105263157,0.7822294917685896
0.3772455089820359,0.16842105263157894,0.7817055643982471
0.38323353293413176,0.16842105263157894,0.7800474554747147
0.38323353293413176,0.17894736842105263,0.7794991519923078
0.38922155688622756,0.17894736842105263,0.7790828100517627
0.38922155688622756,0.18947368421052632,0.7788556066171979
0.4491017964071856,0.18947368421052632,0.7695718729462352
0.4491017964071856,0.2,0.7692828739622124
0.5389221556886228,0.2,0.7567122729577489
0.5389221556886228,0.21052631578947367,0.7561801137473998
0.5568862275449101,0.21052631578947367,0.7500993422453288
0.5568862275449101,0.22105263157894736,0.7488473666981058
0.6047904191616766,0.22105263157894736,0.7411264073024592
0.6047904191616766,0.24210526315789474,0.7398374023004882
0.6706586826347305,0.24210526315789474,0.7237012766230021
0.6706586826347305,0.2631578947368421,0.7192639652751822
0.6766467065868264,0.2631578947368421,0.7167779866935151
0.6766467065868264,0.2736842105263158,0.7166613376697444
0.688622754491018,0.2736842105263158,0.7134589147840074
0.688622754491018,0.28421052631578947,0.7131776650441403
0.7005988023952096,0.28421052631578947,0.70966134465234
0.7005988023952096,0.29473684210526313,0.7013540129799501
0.7125748502994012,0.29473684210526313,0.6978382998240804
0.7125748502994012,0.3157894736842105,0.6890423216040528
0.7425149700598802,0.3157894736842105,0.6735942211681655
0.7425149700598802,0.3368421052631579,0.6684318964184968
0.7544910179640718,0.3368421052631579,0.6639278830452461
0.7544910179640718,0.3473684210526316,0.6619833649512841
0.7604790419161677,0.3473684210526316,0.6610810726055552
0.7604790419161677,0.35789473684210527,0.6598812028220049
0.7784431137724551,0.35789473684210527,0.6522236120133349
0.7784431137724551,0.3684210526315789,0.6472179709873904
0.7844311377245509,0.3684210526315789,0.6466063915152644
0.7844311377245509,0.37894736842105264,0.64591976140993
0.8023952095808383,0.37894736842105264,0.636569057129717
0.8023952095808383,0.3894736842105263,0.6343692543134895
0.8083832335329342,0.3894736842105263,0.6326629580930294
0.8083832335329342,0.43157894736842106,0.5975172696309922
0.8143712574850299,0.43157894736842106,0.5941849620991939
0.8143712574850299,0.4421052631578947,0.5883399258304246
0.8502994011976048,0.4421052631578947,0.5593788752898137
0.8502994011976048,0.4631578947368421,0.5472928436379055
0.8562874251497006,0.4631578947368421,0.5405830866820199
0.8562874251497006,0.47368421052631576,0.5278666482677954
0.8622754491017964,0.47368421052631576,0.5270965757696812
0.8622754491017964,0.5157894736842106,0.5122914552999246
0.8802395209580839,0.5263157894736842,0.5
0.8922155688622755,0.5263157894736842,0.4900212396960548
0.8922155688622755,0.5684210526315789,0.4542081297308056
0.9101796407185628,0.5684210526315789,0.4484367914817941
0.9101796407185628,0.6526315789473685,0.41727244507656275
0.9161676646706587,0.6526315789473685,0.4169597239464823
0.9161676646706587,0.6631578947368421,0.41575857414650447
0.9221556886227545,0.6631578947368421,0.4150412840124019
0.9221556886227545,0.7263157894736842,0.38974908389590235
0.9341317365269461,0.7263157894736842,0.3823788125626471
0.9341317365269461,0.7368421052631579,0.38199194194026376
0.9461077844311377,0.7368421052631579,0.379813997138384
0.9461077844311377,0.7473684210526316,0.35712925696108005
0.9520958083832335,0.7473684210526316,0.3451900570031168
0.9520958083832335,0.7578947368421053,0.3441787589633759
0.9580838323353293,0.7578947368421053,0.34327374063932264
0.9580838323353293,0.7684210526315789,0.33748063575578624
0.9640718562874252,0.7684210526315789,0.33372092643120604
0.9640718562874252,0.8,0.3081968331663319
0.9760479041916168,0.8,0.3040752279241543
0.9760479041916168,0.8421052631578947,0.2971942502725951
0.9820359281437125,0.8421052631578947,0.28036097781498565
0.9820359281437125,0.9263157894736842,0.23344515768004992
0.9880239520958084,0.9263157894736842,0.21739112353707785
0.9880239520958084,0.9789473684210527,0.11567075265255136
0.9940119760479041,0.9789473684210527,0.11355587549993904
0.9940119760479041,0.9894736842105263,0.11280750739919541
1.0,0.9894736842105263,0.09549537833170517
1.0,1.0,0.07788844303308755
